colour	x	y	group	showSelectedlegendcolour	showSelected.variable	showSelected.value	PANEL
#EE82EE	249.07576102217	0.287439169169725	1	prediction	degrees01	35	1
#EE82EE	249.07576102217	0.274891032058091	1	prediction	degrees01	48	1
#EE82EE	249.07576102217	0.243667730673874	1	prediction	degrees01	65	1
#EE82EE	249.07576102217	0.21406702289755	1	prediction	degrees01	88	1
#EE82EE	249.07576102217	0.210396223893015	1	prediction	degrees01	119	1
#EE82EE	249.07576102217	0.210083459318018	1	prediction	degrees01	162	1
#EE82EE	249.07576102217	0.230896572628399	1	prediction	degrees01	219	1
#EE82EE	249.07576102217	0.216409875682999	1	prediction	degrees01	297	1
#EE82EE	249.07576102217	0.217601620356281	1	prediction	degrees01	402	1
#EE82EE	249.07576102217	0.203843711351433	1	prediction	degrees01	545	1
#EE82EE	249.07576102217	0.201945702539965	1	prediction	degrees01	738	1
#EE82EE	249.07576102217	0.169065078747664	1	prediction	degrees01	1000	1
#EE82EE	249.236141640953	0.620556393084456	1	prediction	degrees01	3	1
#EE82EE	249.236141640953	0.379860333953015	1	prediction	degrees01	4	1
#EE82EE	249.236141640953	0.460192119626505	1	prediction	degrees01	5	1
#EE82EE	249.236141640953	0.344112779008213	1	prediction	degrees01	7	1
#EE82EE	249.236141640953	0.321308655927087	1	prediction	degrees01	10	1
#EE82EE	249.236141640953	0.356840580575575	1	prediction	degrees01	14	1
#EE82EE	249.236141640953	0.286158932232197	1	prediction	degrees01	19	1
#EE82EE	249.236141640953	0.313214487569152	1	prediction	degrees01	26	1
#EE82EE	249.236141640953	0.286294129100881	1	prediction	degrees01	35	1
#EE82EE	249.236141640953	0.273910831552164	1	prediction	degrees01	48	1
#EE82EE	249.236141640953	0.242910808662993	1	prediction	degrees01	65	1
#EE82EE	249.236141640953	0.213420333253068	1	prediction	degrees01	88	1
#EE82EE	249.236141640953	0.209698899481084	1	prediction	degrees01	119	1
#EE82EE	249.236141640953	0.209460608157798	1	prediction	degrees01	162	1
#EE82EE	249.236141640953	0.230405495498594	1	prediction	degrees01	219	1
#EE82EE	249.236141640953	0.215592024735748	1	prediction	degrees01	297	1
#EE82EE	249.236141640953	0.21675267641849	1	prediction	degrees01	402	1
#EE82EE	249.236141640953	0.203083698523361	1	prediction	degrees01	545	1
#EE82EE	249.236141640953	0.201622562302512	1	prediction	degrees01	738	1
#EE82EE	249.236141640953	0.176660318336808	1	prediction	degrees01	1000	1
#EE82EE	249.984056781988	0.618033577034661	1	prediction	degrees01	3	1
#EE82EE	249.984056781988	0.375877756707055	1	prediction	degrees01	4	1
#EE82EE	249.984056781988	0.458848503087678	1	prediction	degrees01	5	1
#EE82EE	249.984056781988	0.341444915055749	1	prediction	degrees01	7	1
#EE82EE	249.984056781988	0.318433044240699	1	prediction	degrees01	10	1
#EE82EE	249.984056781988	0.354020610825878	1	prediction	degrees01	14	1
#EE82EE	249.984056781988	0.282631931879697	1	prediction	degrees01	19	1
#EE82EE	249.984056781988	0.30949119144264	1	prediction	degrees01	26	1
#EE82EE	249.984056781988	0.280945891744738	1	prediction	degrees01	35	1
#EE82EE	249.984056781988	0.26934173299499	1	prediction	degrees01	48	1
#EE82EE	249.984056781988	0.239403690326906	1	prediction	degrees01	65	1
#EE82EE	249.984056781988	0.210465180236643	1	prediction	degrees01	88	1
#EE82EE	249.984056781988	0.206517746701421	1	prediction	degrees01	119	1
#EE82EE	249.984056781988	0.20662289426756	1	prediction	degrees01	162	1
#EE82EE	249.984056781988	0.228136978305052	1	prediction	degrees01	219	1
#EE82EE	249.984056781988	0.211828496886376	1	prediction	degrees01	297	1
#EE82EE	249.984056781988	0.212847409402729	1	prediction	degrees01	402	1
#EE82EE	249.984056781988	0.199670731779918	1	prediction	degrees01	545	1
#EE82EE	249.984056781988	0.200225724055285	1	prediction	degrees01	738	1
#EE82EE	249.984056781988	0.212231211962298	1	prediction	degrees01	1000	1
#EE82EE	251.913009607535	0.611528955758733	1	prediction	degrees01	3	1
#EE82EE	251.913009607535	0.365609903827291	1	prediction	degrees01	4	1
#EE82EE	251.913009607535	0.45538360940033	1	prediction	degrees01	5	1
#EE82EE	251.913009607535	0.334564694755662	1	prediction	degrees01	7	1
#EE82EE	251.913009607535	0.311015228927093	1	prediction	degrees01	10	1
#EE82EE	251.913009607535	0.346732756255429	1	prediction	degrees01	14	1
#EE82EE	251.913009607535	0.273520371926	1	prediction	degrees01	19	1
#EE82EE	251.913009607535	0.299862319780544	1	prediction	degrees01	26	1
#EE82EE	251.913009607535	0.26708834439081	1	prediction	degrees01	35	1
#EE82EE	251.913009607535	0.25757307294772	1	prediction	degrees01	48	1
#EE82EE	251.913009607535	0.230531228933969	1	prediction	degrees01	65	1
#EE82EE	251.913009607535	0.203308411185663	1	prediction	degrees01	88	1
#EE82EE	251.913009607535	0.19885914071551	1	prediction	degrees01	119	1
#EE82EE	251.913009607535	0.199816350530641	1	prediction	degrees01	162	1
#EE82EE	251.913009607535	0.222444952984931	1	prediction	degrees01	219	1
#EE82EE	251.913009607535	0.20252862546686	1	prediction	degrees01	297	1
#EE82EE	251.913009607535	0.203205170093048	1	prediction	degrees01	402	1
#EE82EE	251.913009607535	0.19187047689958	1	prediction	degrees01	545	1
#EE82EE	251.913009607535	0.197376609279772	1	prediction	degrees01	738	1
#EE82EE	251.913009607535	0.298153227718153	1	prediction	degrees01	1000	1
#EE82EE	259.316817639177	0.586589663394461	1	prediction	degrees01	3	1
#EE82EE	259.316817639177	0.326248567212833	1	prediction	degrees01	4	1
#EE82EE	259.316817639177	0.44209077116923	1	prediction	degrees01	5	1
#EE82EE	259.316817639177	0.308163666973045	1	prediction	degrees01	7	1
#EE82EE	259.316817639177	0.282526804739709	1	prediction	degrees01	10	1
#EE82EE	259.316817639177	0.318563320391033	1	prediction	degrees01	14	1
#EE82EE	259.316817639177	0.238352364279185	1	prediction	degrees01	19	1
#EE82EE	259.316817639177	0.262559591317917	1	prediction	degrees01	26	1
#EE82EE	259.316817639177	0.213073940531946	1	prediction	degrees01	35	1
#EE82EE	259.316817639177	0.21264347084016	1	prediction	degrees01	48	1
#EE82EE	259.316817639177	0.198795276216024	1	prediction	degrees01	65	1
#EE82EE	259.316817639177	0.182222478901602	1	prediction	degrees01	88	1
#EE82EE	259.316817639177	0.177108188559698	1	prediction	degrees01	119	1
#EE82EE	259.316817639177	0.180687192411359	1	prediction	degrees01	162	1
#EE82EE	259.316817639177	0.202490000999572	1	prediction	degrees01	219	1
#EE82EE	259.316817639177	0.173451800615207	1	prediction	degrees01	297	1
#EE82EE	259.316817639177	0.173037617212025	1	prediction	degrees01	402	1
#EE82EE	259.316817639177	0.17511993449755	1	prediction	degrees01	545	1
#EE82EE	259.316817639177	0.193191279387325	1	prediction	degrees01	738	1
#EE82EE	259.316817639177	0.395767659005763	1	prediction	degrees01	1000	1
#EE82EE	261.359274726163	0.579717472908382	1	prediction	degrees01	3	1
#EE82EE	261.359274726163	0.315404066672978	1	prediction	degrees01	4	1
#EE82EE	261.359274726163	0.438425635023856	1	prediction	degrees01	5	1
#EE82EE	261.359274726163	0.300882639435201	1	prediction	degrees01	7	1
#EE82EE	261.359274726163	0.274663244156743	1	prediction	degrees01	10	1
#EE82EE	261.359274726163	0.310737999169713	1	prediction	degrees01	14	1
#EE82EE	261.359274726163	0.228597961661734	1	prediction	degrees01	19	1
#EE82EE	261.359274726163	0.252174233721749	1	prediction	degrees01	26	1
#EE82EE	261.359274726163	0.197951716319973	1	prediction	degrees01	35	1
#EE82EE	261.359274726163	0.20032626329545	1	prediction	degrees01	48	1
#EE82EE	261.359274726163	0.190687824390894	1	prediction	degrees01	65	1
#EE82EE	261.359274726163	0.178225079720969	1	prediction	degrees01	88	1
#EE82EE	261.359274726163	0.173328588842165	1	prediction	degrees01	119	1
#EE82EE	261.359274726163	0.177392334397864	1	prediction	degrees01	162	1
#EE82EE	261.359274726163	0.197445655029469	1	prediction	degrees01	219	1
#EE82EE	261.359274726163	0.167663486593912	1	prediction	degrees01	297	1
#EE82EE	261.359274726163	0.166984542712534	1	prediction	degrees01	402	1
#EE82EE	261.359274726163	0.173945293846474	1	prediction	degrees01	545	1
#EE82EE	261.359274726163	0.193100529735918	1	prediction	degrees01	738	1
#EE82EE	261.359274726163	0.357802065599941	1	prediction	degrees01	1000	1
#EE82EE	269.339635576742	0.552899057531355	1	prediction	degrees01	3	1
#EE82EE	269.339635576742	0.273091029921457	1	prediction	degrees01	4	1
#EE82EE	269.339635576742	0.424113885779785	1	prediction	degrees01	5	1
#EE82EE	269.339635576742	0.272443711982169	1	prediction	degrees01	7	1
#EE82EE	269.339635576742	0.243920495048096	1	prediction	degrees01	10	1
#EE82EE	269.339635576742	0.279941293188148	1	prediction	degrees01	14	1
#EE82EE	269.339635576742	0.190278200145508	1	prediction	degrees01	19	1
#EE82EE	269.339635576742	0.211212348546305	1	prediction	degrees01	26	1
#EE82EE	269.339635576742	0.138003368887147	1	prediction	degrees01	35	1
#EE82EE	269.339635576742	0.152576727429366	1	prediction	degrees01	48	1
#EE82EE	269.339635576742	0.161674362715754	1	prediction	degrees01	65	1
#EE82EE	269.339635576742	0.170249751267932	1	prediction	degrees01	88	1
#EE82EE	269.339635576742	0.168105997984661	1	prediction	degrees01	119	1
#EE82EE	269.339635576742	0.172770732092812	1	prediction	degrees01	162	1
#EE82EE	269.339635576742	0.179264497554086	1	prediction	degrees01	219	1
#EE82EE	269.339635576742	0.156744225814133	1	prediction	degrees01	297	1
#EE82EE	269.339635576742	0.155116404467227	1	prediction	degrees01	402	1
#EE82EE	269.339635576742	0.180460516915059	1	prediction	degrees01	545	1
#EE82EE	269.339635576742	0.193883580559541	1	prediction	degrees01	738	1
#EE82EE	269.339635576742	0.126639511212247	1	prediction	degrees01	1000	1
#EE82EE	270.051953380188	0.550507862692577	1	prediction	degrees01	3	1
#EE82EE	270.051953380188	0.269318838556905	1	prediction	degrees01	4	1
#EE82EE	270.051953380188	0.422837160303349	1	prediction	degrees01	5	1
#EE82EE	270.051953380188	0.269906089743009	1	prediction	degrees01	7	1
#EE82EE	270.051953380188	0.241175090818039	1	prediction	degrees01	10	1
#EE82EE	270.051953380188	0.277175469919063	1	prediction	degrees01	14	1
#EE82EE	270.051953380188	0.186842352352935	1	prediction	degrees01	19	1
#EE82EE	270.051953380188	0.20752686791426	1	prediction	degrees01	26	1
#EE82EE	270.051953380188	0.132588309624455	1	prediction	degrees01	35	1
#EE82EE	270.051953380188	0.148346204528881	1	prediction	degrees01	48	1
#EE82EE	270.051953380188	0.159289208946073	1	prediction	degrees01	65	1
#EE82EE	270.051953380188	0.170128796547122	1	prediction	degrees01	88	1
#EE82EE	270.051953380188	0.168385878267232	1	prediction	degrees01	119	1
#EE82EE	270.051953380188	0.17299268166727	1	prediction	degrees01	162	1
#EE82EE	270.051953380188	0.1777439524954	1	prediction	degrees01	219	1
#EE82EE	270.051953380188	0.156784703693172	1	prediction	degrees01	297	1
#EE82EE	270.051953380188	0.155083962823336	1	prediction	degrees01	402	1
#EE82EE	270.051953380188	0.181679587905466	1	prediction	degrees01	545	1
#EE82EE	270.051953380188	0.193949552166513	1	prediction	degrees01	738	1
#EE82EE	270.051953380188	0.108217172633339	1	prediction	degrees01	1000	1
#EE82EE	270.292357129016	0.549700943185881	1	prediction	degrees01	3	1
#EE82EE	270.292357129016	0.268045915210757	1	prediction	degrees01	4	1
#EE82EE	270.292357129016	0.422406299890013	1	prediction	degrees01	5	1
#EE82EE	270.292357129016	0.269049685940057	1	prediction	degrees01	7	1
#EE82EE	270.292357129016	0.240248482289825	1	prediction	degrees01	10	1
#EE82EE	270.292357129016	0.276241397262993	1	prediction	degrees01	14	1
#EE82EE	270.292357129016	0.185682215472632	1	prediction	degrees01	19	1
#EE82EE	270.292357129016	0.206281967459384	1	prediction	degrees01	26	1
#EE82EE	270.292357129016	0.130758460588217	1	prediction	degrees01	35	1
#EE82EE	270.292357129016	0.146919658948163	1	prediction	degrees01	48	1
#EE82EE	270.292357129016	0.158491733268084	1	prediction	degrees01	65	1
#EE82EE	270.292357129016	0.170109713340477	1	prediction	degrees01	88	1
#EE82EE	270.292357129016	0.168507991951507	1	prediction	degrees01	119	1
#EE82EE	270.292357129016	0.173090822832159	1	prediction	degrees01	162	1
#EE82EE	270.292357129016	0.177234103981674	1	prediction	degrees01	219	1
#EE82EE	270.292357129016	0.156839060588146	1	prediction	degrees01	297	1
#EE82EE	270.292357129016	0.155114507784139	1	prediction	degrees01	402	1
#EE82EE	270.292357129016	0.182106615174786	1	prediction	degrees01	545	1
#EE82EE	270.292357129016	0.193969776378579	1	prediction	degrees01	738	1
#EE82EE	270.292357129016	0.102280294188262	1	prediction	degrees01	1000	1
#EE82EE	270.339276249841	0.549543464029113	1	prediction	degrees01	3	1
#EE82EE	270.339276249841	0.26779749147004	1	prediction	degrees01	4	1
#EE82EE	270.339276249841	0.422322211386648	1	prediction	degrees01	5	1
#EE82EE	270.339276249841	0.26888254516165	1	prediction	degrees01	7	1
#EE82EE	270.339276249841	0.240067635126165	1	prediction	degrees01	10	1
#EE82EE	270.339276249841	0.276059059654486	1	prediction	degrees01	14	1
#EE82EE	270.339276249841	0.185455761303163	1	prediction	degrees01	19	1
#EE82EE	270.339276249841	0.20603893989402	1	prediction	degrees01	26	1
#EE82EE	270.339276249841	0.130401198136114	1	prediction	degrees01	35	1
#EE82EE	270.339276249841	0.146641316004382	1	prediction	degrees01	48	1
#EE82EE	270.339276249841	0.158336532601666	1	prediction	degrees01	65	1
#EE82EE	270.339276249841	0.170107267144506	1	prediction	degrees01	88	1
#EE82EE	270.339276249841	0.168533451979675	1	prediction	degrees01	119	1
#EE82EE	270.339276249841	0.17311134234822	1	prediction	degrees01	162	1
#EE82EE	270.339276249841	0.177134790938286	1	prediction	degrees01	219	1
#EE82EE	270.339276249841	0.156852083846371	1	prediction	degrees01	297	1
#EE82EE	270.339276249841	0.155122934296299	1	prediction	degrees01	402	1
#EE82EE	270.339276249841	0.18219081723495	1	prediction	degrees01	545	1
#EE82EE	270.339276249841	0.193973594477158	1	prediction	degrees01	738	1
#EE82EE	270.339276249841	0.101139037879094	1	prediction	degrees01	1000	1
#EE82EE	284.140558242536	0.503303651022398	1	prediction	degrees01	3	1
#EE82EE	284.140558242536	0.194869987641042	1	prediction	degrees01	4	1
#EE82EE	284.140558242536	0.397612900466197	1	prediction	degrees01	5	1
#EE82EE	284.140558242536	0.219746110958434	1	prediction	degrees01	7	1
#EE82EE	284.140558242536	0.186833329978507	1	prediction	degrees01	10	1
#EE82EE	284.140558242536	0.221914537597207	1	prediction	degrees01	14	1
#EE82EE	284.140558242536	0.118404748610222	1	prediction	degrees01	19	1
#EE82EE	284.140558242536	0.133679992417526	1	prediction	degrees01	26	1
#EE82EE	284.140558242536	0.0235071756992908	1	prediction	degrees01	35	1
#EE82EE	284.140558242536	0.0658789861299807	1	prediction	degrees01	48	1
#EE82EE	284.140558242536	0.118823810040444	1	prediction	degrees01	65	1
#EE82EE	284.140558242536	0.187120973551537	1	prediction	degrees01	88	1
#EE82EE	284.140558242536	0.198768473635479	1	prediction	degrees01	119	1
#EE82EE	284.140558242536	0.19795917448038	1	prediction	degrees01	162	1
#EE82EE	284.140558242536	0.150157543710071	1	prediction	degrees01	219	1
#EE82EE	284.140558242536	0.198110865839583	1	prediction	degrees01	297	1
#EE82EE	284.140558242536	0.196908682430334	1	prediction	degrees01	402	1
#EE82EE	284.140558242536	0.206475998451031	1	prediction	degrees01	545	1
#EE82EE	284.140558242536	0.192287318911069	1	prediction	degrees01	738	1
#EE82EE	284.140558242536	0.0979672230396602	1	prediction	degrees01	1000	1
#EE82EE	288.268044723193	0.489507807072017	1	prediction	degrees01	3	1
#EE82EE	288.268044723193	0.173117693887816	1	prediction	degrees01	4	1
#EE82EE	288.268044723193	0.390233883779056	1	prediction	degrees01	5	1
#EE82EE	288.268044723193	0.205062937790536	1	prediction	degrees01	7	1
#EE82EE	288.268044723193	0.170899055275887	1	prediction	degrees01	10	1
#EE82EE	288.268044723193	0.20552824267026	1	prediction	degrees01	14	1
#EE82EE	288.268044723193	0.0981929019697614	1	prediction	degrees01	19	1
#EE82EE	288.268044723193	0.111711367606491	1	prediction	degrees01	26	1
#EE82EE	288.268044723193	-0.00911122449374366	1	prediction	degrees01	35	1
#EE82EE	288.268044723193	0.0421890006406458	1	prediction	degrees01	48	1
#EE82EE	288.268044723193	0.109319336165319	1	prediction	degrees01	65	1
#EE82EE	288.268044723193	0.198812301097221	1	prediction	degrees01	88	1
#EE82EE	288.268044723193	0.216329104667317	1	prediction	degrees01	119	1
#EE82EE	288.268044723193	0.212333051980977	1	prediction	degrees01	162	1
#EE82EE	288.268044723193	0.142740264651821	1	prediction	degrees01	219	1
#EE82EE	288.268044723193	0.226086138138049	1	prediction	degrees01	297	1
#EE82EE	288.268044723193	0.226605349021529	1	prediction	degrees01	402	1
#EE82EE	288.268044723193	0.207043642591442	1	prediction	degrees01	545	1
#EE82EE	288.268044723193	0.190544094839981	1	prediction	degrees01	738	1
#EE82EE	288.268044723193	0.228492999275666	1	prediction	degrees01	1000	1
#EE82EE	290.660863935429	0.481517104206895	1	prediction	degrees01	3	1
#EE82EE	290.660863935429	0.16051972759741	1	prediction	degrees01	4	1
#EE82EE	290.660863935429	0.385958519663478	1	prediction	degrees01	5	1
#EE82EE	290.660863935429	0.196553414390954	1	prediction	degrees01	7	1
#EE82EE	290.660863935429	0.161658852179555	1	prediction	degrees01	10	1
#EE82EE	290.660863935429	0.195988770532514	1	prediction	degrees01	14	1
#EE82EE	290.660863935429	0.0864445454226892	1	prediction	degrees01	19	1
#EE82EE	290.660863935429	0.0989084763411923	1	prediction	degrees01	26	1
#EE82EE	290.660863935429	-0.0281467527881339	1	prediction	degrees01	35	1
#EE82EE	290.660863935429	0.0285594394671774	1	prediction	degrees01	48	1
#EE82EE	290.660863935429	0.104279502112034	1	prediction	degrees01	65	1
#EE82EE	290.660863935429	0.206903917553745	1	prediction	degrees01	88	1
#EE82EE	290.660863935429	0.228207957321343	1	prediction	degrees01	119	1
#EE82EE	290.660863935429	0.222033305153373	1	prediction	degrees01	162	1
#EE82EE	290.660863935429	0.138534115733004	1	prediction	degrees01	219	1
#EE82EE	290.660863935429	0.245751935533433	1	prediction	degrees01	297	1
#EE82EE	290.660863935429	0.247861111906495	1	prediction	degrees01	402	1
#EE82EE	290.660863935429	0.2044651814562	1	prediction	degrees01	545	1
#EE82EE	290.660863935429	0.189293001311123	1	prediction	degrees01	738	1
#EE82EE	290.660863935429	0.326826110675796	1	prediction	degrees01	1000	1
#EE82EE	300.465241883054	0.448831755554346	1	prediction	degrees01	3	1
#EE82EE	300.465241883054	0.108997585340848	1	prediction	degrees01	4	1
#EE82EE	300.465241883054	0.368460669316081	1	prediction	degrees01	5	1
#EE82EE	300.465241883054	0.161708605780446	1	prediction	degrees01	7	1
#EE82EE	300.465241883054	0.123778971784751	1	prediction	degrees01	10	1
#EE82EE	300.465241883054	0.156601652864993	1	prediction	degrees01	14	1
#EE82EE	300.465241883054	0.0380847900153522	1	prediction	degrees01	19	1
#EE82EE	300.465241883054	0.0459494066957917	1	prediction	degrees01	26	1
#EE82EE	300.465241883054	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	300.465241883054	-0.0264581371702851	1	prediction	degrees01	48	1
#EE82EE	300.465241883054	0.0871130996123989	1	prediction	degrees01	65	1
#EE82EE	300.465241883054	0.249545205185996	1	prediction	degrees01	88	1
#EE82EE	300.465241883054	0.289108230863014	1	prediction	degrees01	119	1
#EE82EE	300.465241883054	0.271572710582894	1	prediction	degrees01	162	1
#EE82EE	300.465241883054	0.121812377930918	1	prediction	degrees01	219	1
#EE82EE	300.465241883054	0.352614902820775	1	prediction	degrees01	297	1
#EE82EE	300.465241883054	0.367798141825678	1	prediction	degrees01	402	1
#EE82EE	300.465241883054	0.164302437972509	1	prediction	degrees01	545	1
#EE82EE	300.465241883054	0.182720308027653	1	prediction	degrees01	738	1
#EE82EE	300.465241883054	0.859743074976649	1	prediction	degrees01	1000	1
#EE82EE	315.500094826574	0.398890128270797	1	prediction	degrees01	3	1
#EE82EE	315.500094826574	0.0303002298634762	1	prediction	degrees01	4	1
#EE82EE	315.500094826574	0.341697293631986	1	prediction	degrees01	5	1
#EE82EE	315.500094826574	0.108351382441102	1	prediction	degrees01	7	1
#EE82EE	315.500094826574	0.0656393895251428	1	prediction	degrees01	10	1
#EE82EE	315.500094826574	0.0952956466989545	1	prediction	degrees01	14	1
#EE82EE	315.500094826574	-0.0366869591390519	1	prediction	degrees01	19	1
#EE82EE	315.500094826574	-0.0367523420933294	1	prediction	degrees01	26	1
#EE82EE	315.500094826574	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	315.500094826574	-0.0937698715198084	1	prediction	degrees01	48	1
#EE82EE	315.500094826574	0.0710025429807288	1	prediction	degrees01	65	1
#EE82EE	315.500094826574	0.341257404380795	1	prediction	degrees01	88	1
#EE82EE	315.500094826574	0.416049496024344	1	prediction	degrees01	119	1
#EE82EE	315.500094826574	0.374347157786415	1	prediction	degrees01	162	1
#EE82EE	315.500094826574	0.0969657633900356	1	prediction	degrees01	219	1
#EE82EE	315.500094826574	0.593239130107691	1	prediction	degrees01	297	1
#EE82EE	315.500094826574	0.659895707260904	1	prediction	degrees01	402	1
#EE82EE	315.500094826574	-0.0115113368032494	1	prediction	degrees01	545	1
#EE82EE	315.500094826574	0.170655039779974	1	prediction	degrees01	738	1
#EE82EE	315.500094826574	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	316.12227710074	0.396828278790071	1	prediction	degrees01	3	1
#EE82EE	316.12227710074	0.027051833148124	1	prediction	degrees01	4	1
#EE82EE	316.12227710074	0.340591719620005	1	prediction	degrees01	5	1
#EE82EE	316.12227710074	0.106145494825637	1	prediction	degrees01	7	1
#EE82EE	316.12227710074	0.063232265459682	1	prediction	degrees01	10	1
#EE82EE	316.12227710074	0.0927357328322842	1	prediction	degrees01	14	1
#EE82EE	316.12227710074	-0.0937698715198084	1	prediction	degrees01	19	1
#EE82EE	316.12227710074	-0.0937698715198084	1	prediction	degrees01	26	1
#EE82EE	316.12227710074	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	316.12227710074	-0.0937698715198084	1	prediction	degrees01	48	1
#EE82EE	316.12227710074	0.0705854850025629	1	prediction	degrees01	65	1
#EE82EE	316.12227710074	0.345656626624633	1	prediction	degrees01	88	1
#EE82EE	316.12227710074	0.422060205901829	1	prediction	degrees01	119	1
#EE82EE	316.12227710074	0.379206670121196	1	prediction	degrees01	162	1
#EE82EE	316.12227710074	0.0959429825258082	1	prediction	degrees01	219	1
#EE82EE	316.12227710074	0.604995718620769	1	prediction	degrees01	297	1
#EE82EE	316.12227710074	0.674850606356441	1	prediction	degrees01	402	1
#EE82EE	316.12227710074	-0.0219457227395233	1	prediction	degrees01	545	1
#EE82EE	316.12227710074	0.170169786056402	1	prediction	degrees01	738	1
#EE82EE	316.12227710074	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	316.131301234589	0.396798376618578	1	prediction	degrees01	3	1
#EE82EE	316.131301234589	0.0270047233199884	1	prediction	degrees01	4	1
#EE82EE	316.131301234589	0.340575685576849	1	prediction	degrees01	5	1
#EE82EE	316.131301234589	0.106113501959468	1	prediction	degrees01	7	1
#EE82EE	316.131301234589	0.063197351917361	1	prediction	degrees01	10	1
#EE82EE	316.131301234589	0.0926985907044775	1	prediction	degrees01	14	1
#EE82EE	316.131301234589	-0.0937698715198084	1	prediction	degrees01	19	1
#EE82EE	316.131301234589	-0.0937698715198084	1	prediction	degrees01	26	1
#EE82EE	316.131301234589	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	316.131301234589	-0.0937698715198084	1	prediction	degrees01	48	1
#EE82EE	316.131301234589	0.0705795758275948	1	prediction	degrees01	65	1
#EE82EE	316.131301234589	0.345720756472797	1	prediction	degrees01	88	1
#EE82EE	316.131301234589	0.422147785891496	1	prediction	degrees01	119	1
#EE82EE	316.131301234589	0.379277474312897	1	prediction	degrees01	162	1
#EE82EE	316.131301234589	0.0959281470818928	1	prediction	degrees01	219	1
#EE82EE	316.131301234589	0.605167198666514	1	prediction	degrees01	297	1
#EE82EE	316.131301234589	0.67506917606362	1	prediction	degrees01	402	1
#EE82EE	316.131301234589	-0.0220988735721732	1	prediction	degrees01	545	1
#EE82EE	316.131301234589	0.170162780477053	1	prediction	degrees01	738	1
#EE82EE	316.131301234589	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	317.990192834092	0.390640567574695	1	prediction	degrees01	3	1
#EE82EE	317.990192834092	0.017303527638505	1	prediction	degrees01	4	1
#EE82EE	317.990192834092	0.337273555491852	1	prediction	degrees01	5	1
#EE82EE	317.990192834092	0.0995240751639169	1	prediction	degrees01	7	1
#EE82EE	317.990192834092	0.0560051084237678	1	prediction	degrees01	10	1
#EE82EE	317.990192834092	0.085039664618928	1	prediction	degrees01	14	1
#EE82EE	317.990192834092	-0.0937698715198084	1	prediction	degrees01	19	1
#EE82EE	317.990192834092	-0.0937698715198084	1	prediction	degrees01	26	1
#EE82EE	317.990192834092	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	317.990192834092	-0.0937698715198084	1	prediction	degrees01	48	1
#EE82EE	317.990192834092	0.0694469836428158	1	prediction	degrees01	65	1
#EE82EE	317.990192834092	0.359125329576608	1	prediction	degrees01	88	1
#EE82EE	317.990192834092	0.440428687755445	1	prediction	degrees01	119	1
#EE82EE	317.990192834092	0.394055586384869	1	prediction	degrees01	162	1
#EE82EE	317.990192834092	0.0928712136775709	1	prediction	degrees01	219	1
#EE82EE	317.990192834092	0.641067982011979	1	prediction	degrees01	297	1
#EE82EE	317.990192834092	0.721103806535125	1	prediction	degrees01	402	1
#EE82EE	317.990192834092	-0.0937698715198084	1	prediction	degrees01	545	1
#EE82EE	317.990192834092	0.168741909379556	1	prediction	degrees01	738	1
#EE82EE	317.990192834092	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	322.058398861385	0.377176530566056	1	prediction	degrees01	3	1
#EE82EE	322.058398861385	-0.00390662851574183	1	prediction	degrees01	4	1
#EE82EE	322.058398861385	0.330052039391565	1	prediction	degrees01	5	1
#EE82EE	322.058398861385	0.0851088329351472	1	prediction	degrees01	7	1
#EE82EE	322.058398861385	0.0402623862140578	1	prediction	degrees01	10	1
#EE82EE	322.058398861385	0.0682230491303822	1	prediction	degrees01	14	1
#EE82EE	322.058398861385	-0.0937698715198084	1	prediction	degrees01	19	1
#EE82EE	322.058398861385	-0.0937698715198084	1	prediction	degrees01	26	1
#EE82EE	322.058398861385	-0.0937698715198084	1	prediction	degrees01	35	1
#EE82EE	322.058398861385	-0.0937698715198084	1	prediction	degrees01	48	1
#EE82EE	322.058398861385	0.0675462432593834	1	prediction	degrees01	65	1
#EE82EE	322.058398861385	0.389765203623809	1	prediction	degrees01	88	1
#EE82EE	322.058398861385	0.482038945204418	1	prediction	degrees01	119	1
#EE82EE	322.058398861385	0.427687914750452	1	prediction	degrees01	162	1
#EE82EE	322.058398861385	0.0861691754119608	1	prediction	degrees01	219	1
#EE82EE	322.058398861385	0.723491648753238	1	prediction	degrees01	297	1
#EE82EE	322.058398861385	0.828813224984686	1	prediction	degrees01	402	1
#EE82EE	322.058398861385	-0.0937698715198084	1	prediction	degrees01	545	1
#EE82EE	322.058398861385	0.165826148074959	1	prediction	degrees01	738	1
#EE82EE	322.058398861385	1.10499310824741	1	prediction	degrees01	1000	1
#EE82EE	322.519038550584	0.375653089308042	1	prediction	degrees01	3	1
#EE82EE	322.519038550584	-0.00630640806603647	1	prediction	degrees01	4	1
